fecha,pais,incidencia_7d
2023-01-12,Peru,4.177910412943256
2023-01-13,Peru,3.45029680170033
2023-01-14,Peru,3.611182626590995
2023-01-15,Peru,3.1963788552548507
2023-01-16,Peru,2.4346250159184146
2023-01-17,Peru,2.4858353580586794
2023-01-18,Peru,2.312146947632949
2023-01-19,Peru,2.22082183748281
2023-01-20,Peru,2.2780067195394387
2023-01-21,Peru,1.8593621725427754
2023-01-22,Peru,1.7641962867321166
2023-01-23,Peru,1.7548077240064015
2023-01-24,Peru,1.5128388573936513
2023-01-25,Peru,1.4786986293001416
2023-01-26,Peru,1.476564865044297
2023-01-27,Peru,1.2567871466923282
2023-01-28,Peru,1.2388635269432353
2023-01-29,Peru,1.2260609414081693
2023-01-30,Peru,1.0280476184658125
2023-01-31,Peru,0.9708627364091837
2023-02-01,Peru,0.9452575653390515
2023-02-02,Peru,0.8697223106821611
2023-02-03,Peru,0.7954673145787774
2023-02-04,Peru,0.7109702500473407
2023-02-05,Peru,0.6324477254322682
2023-02-06,Peru,0.5957469802317453
2023-02-07,Peru,0.570141809161613
2023-02-08,Peru,0.5714220677151196
2023-02-09,Peru,0.5253327597888814
2023-02-10,Peru,0.4963135659093981
2023-02-11,Peru,0.4762561819044611
2023-02-12,Peru,0.48351098037433193
2023-02-13,Peru,0.47881669901147433
2023-02-14,Peru,0.48948552029069614
2023-02-15,Peru,0.49076577884420275
2023-02-16,Peru,0.5022881058257623
2023-02-17,Peru,0.48521799177900743
2023-02-18,Peru,0.48052371041614983
2023-02-19,Peru,0.4643071020717327
2023-02-20,Peru,0.4404089424062759
2023-02-21,Peru,0.4438229652156269
2023-02-22,Peru,0.4399821895551071
2023-02-23,Peru,0.37298199192159415
2023-02-24,Peru,0.3542048664701638
2023-02-25,Peru,0.3350009881675645
2023-02-26,Peru,0.32049139122782283
2023-02-27,Peru,0.41181650137796144
2023-02-28,Peru,0.3904788588195179
2023-03-01,Peru,0.4024279386522463
2023-03-02,Peru,0.4826574746719942
2023-03-03,Peru,0.5458168966449872
2023-03-04,Peru,0.5573392236265469
2023-03-05,Peru,0.5901991931665501
2023-03-06,Peru,0.5189314670213484
2023-03-07,Peru,0.48991227314186503
2023-03-08,Peru,0.5039951172304378
2023-03-09,Peru,0.3840775660519848
2023-03-10,Peru,0.5424028738356362
2023-03-11,Peru,0.5620335049894044
2023-03-12,Peru,0.5509379308590138
2023-03-13,Peru,0.4796702047138121
2023-03-14,Peru,0.5577659764777156
2023-03-15,Peru,0.5654475277987554
2023-03-16,Peru,0.5991610030410962
2023-03-17,Peru,0.45150451653666657
2023-03-18,Peru,0.49076577884420275
2023-03-19,Peru,0.5082626457421265
2023-03-20,Peru,0.6064158015109671
2023-03-21,Peru,0.7041422044286387
2023-03-22,Peru,0.679817291912013
2023-03-23,Peru,0.7557792994200723
2023-03-24,Peru,0.6392757710509702
2023-03-25,Peru,0.6704287291862979
2023-03-26,Peru,0.7037154515774698
2023-03-27,Peru,0.750658265206046
2023-03-28,Peru,0.7096899914938343
2023-03-29,Peru,0.7685818849551386
2023-03-30,Peru,0.7096899914938343
2023-03-31,Peru,0.8560662194447571
2023-04-01,Peru,0.8594802422541081
2023-04-02,Peru,0.8940472231987869
2023-04-03,Peru,0.7489512538013704
2023-04-04,Peru,0.6140973528320066
2023-04-05,Peru,0.5283200297470635
2023-04-06,Peru,0.4775364404579677
2023-04-07,Peru,0.33116021250704464
2023-04-08,Peru,0.16472660055118457
2023-04-09,Peru,0.0
2023-04-10,Peru,0.0
2023-04-11,Peru,0.0
2023-04-12,Peru,0.0
2023-04-13,Peru,0.0
2023-04-14,Peru,0.0
2023-04-15,Peru,0.0
2023-04-16,Peru,1.7091451689313324
2023-04-17,Peru,1.7091451689313324
2023-04-18,Peru,1.7091451689313324
2023-04-19,Peru,1.7091451689313324
2023-04-20,Peru,1.7091451689313324
2023-04-21,Peru,1.7091451689313324
2023-04-22,Peru,1.7091451689313324
2023-04-23,Peru,1.0493852610242562
2023-04-24,Peru,1.0493852610242562
2023-04-25,Peru,1.0493852610242562
2023-04-26,Peru,1.0493852610242562
2023-04-27,Peru,1.0493852610242562
2023-04-28,Peru,1.0493852610242562
2023-04-29,Peru,1.0493852610242562
2023-04-30,Peru,0.7574863108247479
2023-05-01,Peru,0.7574863108247479
2023-05-02,Peru,0.7574863108247479
2023-05-03,Peru,0.7574863108247479
2023-05-04,Peru,0.7574863108247479
2023-05-05,Peru,0.7574863108247479
2023-05-06,Peru,0.7574863108247479
2023-05-07,Peru,0.8927669646452803
2023-05-08,Peru,0.8927669646452803
2023-05-09,Peru,0.8927669646452803
2023-05-10,Peru,0.8927669646452803
2023-05-11,Peru,0.8927669646452803
2023-05-12,Peru,0.8927669646452803
2023-05-13,Peru,0.8927669646452803
2023-05-14,Peru,0.8526521966354064
2023-05-15,Peru,0.8526521966354064
2023-05-16,Peru,0.8526521966354064
2023-05-17,Peru,0.8526521966354064
2023-05-18,Peru,0.8526521966354064
2023-05-19,Peru,0.8526521966354064
2023-05-20,Peru,0.8526521966354064
2023-05-21,Peru,0.0
2023-05-22,Peru,0.0
2023-05-23,Peru,0.0
2023-05-24,Peru,0.0
2023-05-25,Peru,0.0
2023-05-26,Peru,0.0
2023-05-27,Peru,0.0
2023-05-28,Peru,0.0
2023-05-29,Peru,0.0
2023-05-30,Peru,0.0
2023-05-31,Peru,0.0
2023-06-01,Peru,0.0
2023-06-02,Peru,0.0
2023-06-03,Peru,0.0
2023-06-04,Peru,0.0
2023-06-05,Peru,0.0
2023-06-06,Peru,0.0
2023-06-07,Peru,0.0
2023-06-08,Peru,0.0
2023-06-09,Peru,0.0
2023-06-10,Peru,0.0
2023-06-11,Peru,0.0
2023-06-12,Peru,0.0
2023-06-13,Peru,0.0
2023-06-14,Peru,0.0
2023-06-15,Peru,0.0
2023-06-16,Peru,0.0
2023-06-17,Peru,0.0
2023-06-18,Peru,0.0
2023-06-19,Peru,0.0
2023-06-20,Peru,0.0
2023-06-21,Peru,0.0
2023-06-22,Peru,0.0
2023-06-23,Peru,0.0
2023-06-24,Peru,0.0
2023-06-25,Peru,0.0
2023-06-26,Peru,0.0
2023-06-27,Peru,0.0
2023-06-28,Peru,0.0
2023-06-29,Peru,0.0
2023-06-30,Peru,0.0
2023-07-01,Peru,0.0
2023-07-02,Peru,0.0
2023-07-03,Peru,0.0
2023-07-04,Peru,0.0
2023-07-05,Peru,0.0
2023-07-06,Peru,0.0
2023-07-07,Peru,0.0
2023-07-08,Peru,0.0
2023-07-09,Peru,0.0
2023-07-10,Peru,0.0
2023-07-11,Peru,0.0
2023-07-12,Peru,0.0
2023-07-13,Peru,0.0
2023-07-14,Peru,0.0
2023-07-15,Peru,0.0
2023-07-16,Peru,0.0
2023-07-17,Peru,0.0
2023-07-18,Peru,0.0
2023-07-19,Peru,0.0
2023-07-20,Peru,0.0
2023-07-21,Peru,0.0
2023-07-22,Peru,0.0
2023-07-23,Peru,0.0
2023-07-24,Peru,0.0
2023-07-25,Peru,0.0
2023-07-26,Peru,0.0
2023-07-27,Peru,0.0
2023-07-28,Peru,0.0
2023-07-29,Peru,0.0
2023-07-30,Peru,0.0
2023-07-31,Peru,0.0
2023-08-01,Peru,0.0
2023-08-02,Peru,0.0
2023-08-03,Peru,0.0
2023-08-04,Peru,0.0
2023-08-05,Peru,0.0
2023-08-06,Peru,0.0
2023-08-07,Peru,0.0
2023-08-08,Peru,0.0
2023-08-09,Peru,0.0
2023-08-10,Peru,0.0
2023-08-11,Peru,0.0
2023-08-12,Peru,0.0
2023-08-13,Peru,0.0
2023-08-14,Peru,0.0
2023-08-15,Peru,0.0
2023-08-16,Peru,0.0
2023-08-17,Peru,0.0
2023-08-18,Peru,0.0
2023-08-19,Peru,0.0
2023-08-20,Peru,0.0
2023-08-21,Peru,0.0
2023-08-22,Peru,0.0
2023-08-23,Peru,0.0
2023-08-24,Peru,0.0
2023-08-25,Peru,0.0
2023-08-26,Peru,0.0
2023-08-27,Peru,0.0
2023-08-28,Peru,0.0
2023-08-29,Peru,0.0
2023-08-30,Peru,0.0
2023-08-31,Peru,0.0
2023-09-01,Peru,0.0
2023-09-02,Peru,0.0
2023-09-03,Peru,0.0
2023-09-04,Peru,0.0
2023-09-05,Peru,0.0
2023-09-06,Peru,0.0
2023-09-07,Peru,0.0
2023-09-08,Peru,0.0
2023-09-09,Peru,0.0
2023-09-10,Peru,0.0
2023-09-11,Peru,0.0
2023-09-12,Peru,0.0
2023-09-13,Peru,0.0
2023-09-14,Peru,0.0
2023-09-15,Peru,0.0
2023-09-16,Peru,0.0
2023-09-17,Peru,0.0
2023-09-18,Peru,0.0
2023-09-19,Peru,0.0
2023-09-20,Peru,0.0
2023-09-21,Peru,0.0
2023-09-22,Peru,0.0
2023-09-23,Peru,0.0
2023-09-24,Peru,0.0
2023-09-25,Peru,0.0
2023-09-26,Peru,0.0
2023-09-27,Peru,0.0
2023-09-28,Peru,0.0
2023-09-29,Peru,0.0
2023-09-30,Peru,0.0
2023-10-01,Peru,0.0
2023-10-02,Peru,0.0
2023-10-03,Peru,0.0
2023-10-04,Peru,0.0
2023-10-05,Peru,0.0
2023-10-06,Peru,0.0
2023-10-07,Peru,0.0
2023-10-08,Peru,0.0
2023-10-09,Peru,0.0
2023-10-10,Peru,0.0
2023-10-11,Peru,0.0
2023-10-12,Peru,0.0
2023-10-13,Peru,0.0
2023-10-14,Peru,0.0
2023-10-15,Peru,0.0
2023-10-16,Peru,0.0
2023-10-17,Peru,0.0
2023-10-18,Peru,0.0
2023-10-19,Peru,0.0
2023-10-20,Peru,0.0
2023-10-21,Peru,0.0
2023-10-22,Peru,0.0
2023-10-23,Peru,0.0
2023-10-24,Peru,0.0
2023-10-25,Peru,0.0
2023-10-26,Peru,0.0
2023-10-27,Peru,0.0
2023-10-28,Peru,0.0
2023-10-29,Peru,0.0
2023-10-30,Peru,0.0
2023-10-31,Peru,0.0
2023-11-01,Peru,0.0
2023-11-02,Peru,0.0
2023-11-03,Peru,0.0
2023-11-04,Peru,0.0
2023-11-05,Peru,0.0
2023-11-06,Peru,0.0
2023-11-07,Peru,0.0
2023-11-08,Peru,0.0
2023-11-09,Peru,0.0
2023-11-10,Peru,0.0
2023-11-11,Peru,0.0
2023-11-12,Peru,0.0
2023-11-13,Peru,0.0
2023-11-14,Peru,0.0
2023-11-15,Peru,0.0
2023-11-16,Peru,0.0
2023-11-17,Peru,0.0
2023-11-18,Peru,0.0
2023-11-19,Peru,0.0
2023-11-20,Peru,0.0
2023-11-21,Peru,0.0
2023-11-22,Peru,0.0
2023-11-23,Peru,0.0
2023-11-24,Peru,0.0
2023-11-25,Peru,0.0
2023-11-26,Peru,0.0
2023-11-27,Peru,0.0
2023-11-28,Peru,0.0
2023-11-29,Peru,0.0
2023-11-30,Peru,0.0
2023-12-01,Peru,0.0
2023-12-02,Peru,0.0
2023-12-03,Peru,0.0
2023-12-04,Peru,0.0
2023-12-05,Peru,0.0
2023-12-06,Peru,0.0
2023-12-07,Peru,0.0
2023-12-08,Peru,0.0
2023-12-09,Peru,0.0
2023-12-10,Peru,0.0
